job_description,embedding
"the bilingual occupational registered nurse is a hybrid position who works as part of an interdisciplinary team to assist injured employees return to their preaccident jobs using best of practice process and protocols this position is ideal for a nurse who can consistently use a therapeutic relationship as basis for providing health recommendations to callers

requirements
 must demonstrate proven ability to communicate with patients in both english and french
 active carna license in with in good standing
 minimum of  years clinical nursing experience including  year in an acute care setting
 proficient computer aptitude and ms office skills
 can attend inperson meetings and work on site in calgary for  days a week option to work remote  days per week
 attention to detail
 focus on practical considerations
 measured thoughtful approach
 results oriented
 rapid and responsive approach
 readiness to cooperate with others
 readiness to trust and respect others
 subtlety and sensitivity
 this role will be based in calgary alberta

compensation annual compensation will range from  to  depending on applicant education experience credentials and performance a comprehensive benefits plan is available","tensor([[-2.8665e-01,  2.2043e-01,  3.2104e-01, -5.9975e-02,  2.4625e-01,
          4.1705e-02,  2.3966e-01,  3.6736e-01,  3.3718e-02, -4.0290e-01,
          8.7284e-02, -1.6929e-01,  1.7204e-01,  1.1950e-01,  1.0902e-01,
          4.0195e-01,  2.5625e-01,  8.2929e-02, -2.0899e-01,  1.9348e-01,
          4.4799e-02, -2.7132e-01,  1.4048e-01,  3.1708e-01,  3.3347e-01,
          1.1510e-01,  1.5989e-01,  9.9525e-02, -7.4147e-03, -2.3524e-01,
          3.4473e-01, -2.4627e-02, -5.8820e-03, -1.8698e-01,  8.5805e-02,
          1.4015e-01,  5.3052e-02, -3.1772e-02, -1.4651e-01,  7.3648e-03,
         -3.5221e-01, -1.2420e-01,  3.0653e-03, -7.0086e-02, -2.4441e-01,
         -2.3561e-01, -4.1048e-02, -2.3898e-01,  2.5296e-01, -7.2324e-02,
         -4.1434e-01,  1.1805e-01, -1.0106e-01, -1.3755e-01,  8.3792e-02,
          6.3119e-01, -1.5511e-01, -3.3421e-01, -5.1376e-01, -2.7702e-01,
          1.8863e-01,  2.2025e-02,  1.4289e-01, -1.4473e-01,  1.1366e-01,
          3.5897e-02,  7.8244e-02,  2.6834e-01, -4.5955e-01,  6.6234e-02,
         -3.8932e-01,  7.0804e-02, -8.2458e-02,  1.7562e-01, -4.6283e-01,
         -1.7952e-01, -9.2775e-02,  1.3931e-01,  2.7702e-01,  2.8681e-03,
         -4.6361e-02,  1.0295e-01, -4.0288e-01,  1.6040e-01,  1.7115e-01,
          1.2226e-01,  1.8730e-01,  8.5574e-02, -1.7160e-01,  4.9124e-01,
          3.5750e-01, -1.9886e-01,  9.4894e-02,  3.2240e-02,  1.6272e-01,
          1.0137e-02,  3.1451e-01,  1.4332e-01, -1.8492e-01,  2.0924e-01,
          2.4602e-01, -1.3001e-01,  5.5895e-02,  9.2536e-02, -2.6171e-02,
         -1.0228e-01,  7.2169e-02,  1.6174e-01, -3.0539e-01,  1.6705e-01,
         -1.1699e-01, -2.8624e-01, -1.4671e-01, -2.3252e-01, -1.4996e-01,
         -5.0357e-03,  7.5002e-02,  1.7849e-01,  3.9898e-02,  2.0106e-01,
          6.6505e-02, -1.1310e-01,  9.1513e-02,  7.1408e-01, -9.5729e-02,
          1.2218e-01, -2.8345e-01,  1.8706e-01, -1.1399e-02, -1.1114e-01,
          6.4009e-02,  4.2388e-02, -6.8852e-02, -2.0179e-01, -8.6933e-02,
          1.1550e-01, -7.6342e-02, -2.4624e-01, -2.1006e-01,  3.1203e-01,
          1.0816e-02, -3.2079e-01,  3.5070e-01, -2.4956e-02,  7.4384e-02,
         -1.5835e-01, -1.8736e-02, -3.6445e-02, -1.6045e-01,  2.1554e-01,
         -4.7352e-02,  7.2034e-02, -3.2143e-02, -2.6220e-01, -1.9814e-01,
          1.7335e-01, -1.5870e-01,  8.0156e-02, -1.0775e-01, -1.0376e-01,
          3.2514e-01,  3.0891e-02, -1.1058e-01,  1.8257e-01, -4.3737e-03,
          2.7616e-02, -1.9314e-01,  1.7419e-01, -1.3825e-01,  1.8630e-01,
         -7.0240e-02, -3.8418e-02,  5.2319e-01, -1.8579e-01,  1.1577e-01,
         -1.0054e-01,  9.3380e-03,  2.1381e-02,  3.5486e-02, -4.7246e-02,
         -1.9017e-01,  4.0397e-01, -7.2602e-03, -9.9673e-02,  1.5854e-01,
         -3.3083e-01,  1.0178e-01, -1.8677e-01,  3.4543e-02,  6.8602e-02,
         -1.7282e-01, -3.2484e-01, -1.8778e-02, -1.1333e-01,  3.8496e-01,
         -2.8677e-01,  1.0696e-01,  2.5363e-01, -3.9477e-01,  2.9889e-02,
          3.7226e-01,  9.3402e-02,  1.0495e-01,  1.6215e-01, -1.8625e-01,
         -7.7194e-02,  1.3458e-01, -1.5736e-01, -1.4747e-02,  2.5818e-01,
         -2.6756e-02,  2.1909e-01,  1.5362e-01,  2.2509e-01, -5.3329e-02,
          1.5892e-02, -1.3075e-01,  2.5860e-02,  1.8565e-01,  5.5894e-02,
          2.7536e-01,  4.7509e-02, -2.9708e-01,  4.6283e-01, -1.8162e-01,
          2.5623e-01,  8.5544e-02, -6.3621e-01,  1.9860e-01,  2.8307e-01,
          1.1427e-01, -2.5865e-01,  6.6913e-01, -2.8746e-01,  1.3299e-03,
          7.4910e-02, -2.1070e-01, -1.6918e-01,  3.7836e-02, -2.3303e-01,
         -1.9228e-01,  5.0216e-01,  1.8340e-01,  1.4550e-01,  1.2111e-01,
         -1.7196e-01, -2.2982e-01,  1.5562e-01, -1.2101e-01, -1.1972e-01,
         -2.7780e-01, -6.2533e-02, -5.9395e-02, -2.8372e-01,  2.4786e-02,
         -4.7267e-01, -1.9688e-02, -2.7856e-01, -1.6251e-01, -1.0994e-01,
          1.2564e-01,  1.1126e-01,  1.5356e-01,  2.7145e-02, -1.7084e-01,
         -5.6652e-01, -2.3674e-02,  1.9461e-01,  6.1050e-02,  1.2375e-01,
          5.3506e-02, -4.3636e-02,  3.5027e-02,  3.2647e-01, -2.4373e-01,
          5.5762e-02,  1.3057e-01,  2.5739e-01, -4.3411e-02, -2.2128e-02,
          2.3606e-01,  2.0717e-01,  2.0049e-02, -6.2091e-02, -1.9134e-02,
         -9.7360e-02,  2.5853e-02, -4.9061e-02, -3.4971e-01, -2.8961e-01,
         -8.5906e-02,  1.9883e-01, -2.2371e-01, -2.4304e-01,  4.0108e-01,
         -1.1922e-01,  1.0813e-01,  2.5881e-01,  2.0775e-01, -1.7820e-01,
         -6.8238e-02, -1.1017e-01,  3.1394e-01,  1.8292e-02,  4.1865e-02,
          1.4984e-01, -1.8742e-01, -5.2580e-01, -4.5245e+00, -5.5430e-02,
         -6.7907e-02, -2.8135e-01,  3.9852e-01, -2.2791e-01,  3.7467e-01,
          4.8127e-02, -2.8681e-01,  2.7459e-01, -3.1158e-02,  3.2174e-02,
          3.5433e-01,  3.6780e-01,  1.4968e-01,  2.0375e-01,  4.7233e-02,
         -2.2781e-01,  5.0207e-02,  4.2665e-01,  4.5827e-02, -5.4328e-01,
          4.7163e-02,  3.2179e-02,  2.8203e-01,  1.6600e-01, -3.3833e-01,
          1.0480e-02, -2.6852e-01, -1.9435e-01,  2.5137e-01, -4.1334e-02,
         -2.3468e-02,  2.0915e-01,  1.1365e-01, -1.3634e-01,  8.0934e-02,
         -5.6925e-02,  1.0318e-02, -4.8982e-01, -1.2289e-01, -6.5974e-01,
         -1.2362e-01,  4.5693e-02,  4.3776e-01, -1.0960e-01,  1.0969e-01,
          7.8988e-02,  4.3538e-02,  1.2905e-01, -5.1913e-02,  8.8491e-02,
         -1.2365e-01, -2.4643e-02, -1.5043e-01, -1.9108e-02,  5.6241e-01,
          4.8949e-01, -3.0022e-01, -1.6879e-01, -2.5582e-01, -2.2395e-01,
         -5.9485e-01, -3.0878e-01, -2.3925e-01, -3.4904e-02, -5.1549e-01,
         -1.5947e-01, -3.2765e-02, -1.5066e-01, -3.5066e-02,  1.1429e-01,
         -2.5919e-01, -2.5822e-01,  5.0209e-02, -3.6923e-01,  1.8599e-01,
          1.0197e-01,  2.0471e-01, -4.7928e-02, -1.1512e-01, -2.0594e-01,
          6.0089e-02,  1.1375e-01, -8.6737e-03,  4.0607e-02,  1.8034e-01,
         -7.7032e-02, -3.2724e-01, -4.3286e-01,  1.8820e-01, -1.1944e-02,
          1.9278e-01,  2.3199e-01,  1.9162e-01, -6.8000e-03,  3.0282e-01,
         -1.2983e-01,  3.7189e-02, -4.9265e-01,  1.4446e-01,  1.2023e-01,
          4.3846e-01, -2.2973e-01,  8.9807e-03,  2.5823e-02, -2.1113e-01,
         -6.3159e-02,  2.8270e-01,  4.2179e-02,  1.4071e-01, -2.9797e-01,
          3.4126e-01, -1.8914e-01, -2.1792e-01, -9.5541e-02,  4.4766e-02,
          3.1278e-01,  5.2815e-02, -1.3224e-01, -1.4772e-01,  1.7517e-01,
         -2.2166e-01, -1.2353e-01, -3.7822e-01, -1.4928e-02, -1.4794e-01,
          1.2818e-01, -1.1323e-01,  2.2557e-01, -1.5995e-01, -8.1237e-02,
         -5.2040e-02,  3.4672e-01,  8.3395e-02, -8.8062e-02, -9.3356e-02,
         -2.1147e-01,  8.9425e-03,  1.1968e-01,  2.9560e-02,  9.0946e-02,
          1.6561e-02, -2.2762e-01,  9.3920e-02,  1.3354e-01, -1.8410e-01,
          4.7401e-02, -2.9697e-01,  7.2074e-02, -2.7413e-01, -3.2079e-01,
         -2.1379e-01, -2.2796e-01,  2.8480e-01,  2.8553e-01,  4.0130e-02,
         -3.3402e-02,  2.1675e-02, -3.6479e-01,  4.4451e-02, -9.8198e-03,
          1.2802e-01,  1.1410e-01, -1.0518e-01,  4.3966e-01, -1.1155e-01,
         -1.1128e-01,  7.2237e-03,  2.3619e-01, -1.7043e-01, -1.8487e-01,
         -1.4401e-02, -2.8689e-01, -1.7282e-02,  3.3910e-01,  8.9478e-02,
         -4.8929e-02, -9.9971e-02,  3.0604e-01,  1.0830e-02, -3.3811e-01,
         -2.5328e-01, -5.0546e-02,  2.2487e-01, -5.3007e-03,  2.4282e-01,
         -3.5209e-01,  9.8536e-02,  1.5500e-01,  5.4983e-02,  3.3595e-01,
         -2.0801e-01,  3.7884e-02, -6.9013e-02, -1.0505e-01,  4.3860e-01,
         -1.4142e-01,  5.5536e-02,  6.4975e-02,  5.3251e-02, -1.8430e-01,
         -2.5892e-01,  3.5175e-02,  5.7407e-02, -2.3688e-01, -4.3153e-02,
          6.7001e-02, -2.1743e-01,  1.8693e-02, -4.5894e-01, -1.1031e-01,
         -1.9551e-01,  5.1588e-02,  3.6936e-02, -4.6861e-01, -2.3379e-01,
         -1.3719e-01, -3.9394e-01,  2.9544e-01,  4.8452e-02, -6.7965e-02,
          5.0402e-02,  2.0772e-02, -1.8458e-01, -2.5029e-01,  2.6005e-01,
          4.7958e-02, -1.8107e-01, -9.7688e-02,  4.9730e-02, -7.6546e-01,
          1.1844e-01, -9.0728e-02, -1.7338e-01,  7.2617e-02, -2.7830e-01,
         -4.7210e-01,  2.4527e-01, -2.4857e-01, -2.1766e-01,  1.5070e-01,
         -1.0157e-01, -5.5994e-01, -2.7588e-02,  1.2165e-02, -5.1210e-02,
          1.5857e-01, -1.7635e-01,  5.7231e-01, -4.2504e-02, -9.0309e-02,
          1.7045e-01, -2.9610e-01,  1.8518e-01, -3.4863e-01, -3.2685e-01,
          1.0325e-01, -2.9768e-01, -7.2528e-02, -6.1371e-03, -2.8458e-01,
         -1.4446e-01,  2.0566e-01,  1.2942e-01,  1.0825e-01, -7.5952e-03,
         -6.0492e-02, -1.4400e-01, -4.1276e-01,  9.9980e-02, -1.7655e-01,
          8.2909e-02, -2.8347e-01,  2.2112e-01, -8.0516e-02,  1.3710e-01,
         -1.9874e-01,  4.9329e-01, -1.4562e-01, -1.2287e-01, -1.6249e-01,
         -1.5924e-02, -2.0253e-02,  2.2314e-01, -3.0466e-01, -6.1505e-02,
          1.4656e-01, -2.0705e-01, -8.8804e-02,  3.9213e-01, -1.3200e-01,
         -1.5371e-01,  1.5652e-01, -2.5479e-01,  2.8933e-01,  5.6260e-01,
          2.1834e-01,  1.9365e-01,  1.1755e-01, -8.3570e-02,  2.3242e-01,
          1.8383e-01,  3.1517e-02, -2.7561e-01,  1.5740e-01,  1.2515e-01,
         -5.4593e-01,  1.0571e-01, -8.7589e-02, -1.6111e-01, -2.1561e-01,
          6.5663e-01,  2.5093e-01, -4.4824e-02, -3.7026e-01, -3.6860e-01,
         -1.6175e-01,  1.1039e-01, -7.2694e-03,  4.5782e-02,  7.0521e-02,
          4.8681e-01,  3.3630e-02,  2.8418e-01,  3.1546e-01, -1.2470e-01,
         -8.6290e-02,  1.3831e-01,  1.5315e-01,  8.8052e-02,  3.1996e-01,
         -4.4341e-02,  2.6390e-01, -1.1882e-01,  2.0693e-01, -1.5002e-01,
         -4.9035e-02,  1.0776e-01,  1.5168e-01,  2.4040e-02,  1.9829e-01,
          6.6507e-01,  4.3886e-01,  2.9997e-01,  2.3946e-01,  3.1460e-01,
          1.3486e-01,  5.9820e-01,  3.0179e-01,  2.4128e-01,  1.2561e-01,
          1.4246e-01, -1.0575e-01,  9.8849e-02,  1.7951e-01,  2.0867e-01,
          2.6838e-01, -1.4258e-01,  4.3868e-01,  1.4577e-01, -8.9001e-03,
          3.6594e-01, -4.3308e-01, -2.7131e-01, -2.4780e-01,  4.5724e-01,
         -5.0511e-01, -9.2475e-02,  2.2228e-01, -2.2467e-01,  1.2663e-01,
         -4.2595e-01, -1.5286e-01, -1.1809e-01, -2.1632e-03,  1.2892e-02,
         -2.8081e-01, -1.9911e-02,  1.3314e-01,  1.2051e-01, -1.9797e-01,
         -3.1952e-01, -1.6253e-01, -2.3312e-01, -2.5191e-02, -1.6946e-01,
          7.0139e-02, -1.2914e-01, -9.6453e-02, -4.5671e-02,  2.6795e-01,
          2.9024e-01, -1.5118e-01, -4.6613e-02, -3.4384e-02,  2.5220e-01,
         -1.8831e-01,  5.3789e-01,  6.3091e-02, -9.8955e-02,  8.4290e-02,
          4.6048e-02, -2.9661e-02,  2.6001e-01, -9.8335e-02,  6.9067e-02,
          4.3128e-01, -3.5483e-01, -2.3492e-01,  5.3918e-02,  4.0142e-01,
         -3.5152e-01, -3.5489e-02,  7.8549e-02,  3.1401e-01,  1.6689e-01,
          4.8572e-02, -1.8455e-02, -1.9032e-02, -1.0299e-01, -2.8146e-01,
          1.9775e-01, -6.6103e-02, -2.2611e-01, -1.7575e-01, -1.6763e-02,
          2.0812e-01,  1.1194e-01,  1.0396e-01, -1.7366e-01,  1.0307e-01,
          1.7198e-02,  1.5835e-01, -1.5741e-02, -2.0887e-01, -4.1877e-01,
          1.3949e-01,  7.2020e-02,  1.6540e-01,  8.1602e-02, -4.7097e-02,
         -1.2970e-01,  1.6895e-01,  4.4667e-01, -2.7543e-02, -9.7539e-02,
         -3.0142e-01, -1.1183e-01, -3.0072e-01,  5.7016e-02, -3.3478e-01,
          6.3442e-02, -2.8962e-01, -1.1585e-01, -2.1459e-01, -2.0073e-01,
         -3.1475e-01, -1.7841e-02, -2.4723e-02]])"
